doi,title,year,citations,pdf_url,source
10.1038/srep23338,First Introduction of NiSe2 to Anode Material for Sodium-Ion Batteries: A Hybrid of Graphene-Wrapped NiSe2/C Porous Nanofiber,2016,179,https://www.nature.com/articles/srep23338.pdf,openalex
10.1016/j.chempr.2018.03.006,A Fully Sodiated NaVOPO4 with Layered Structure for High-Voltage and Long-Lifespan Sodium-Ion Batteries,2018,179,http://www.cell.com/article/S2451929418301190/pdf,openalex
10.1038/s41893-024-01288-9,Sustainable layered cathode with suppressed phase transition for long-life sodium-ion batteries,2024,178,https://www.osti.gov/biblio/2497264,openalex
10.1021/acsami.5b10875,Carbonized-leaf Membrane with Anisotropic Surfaces for Sodium-ion Battery,2016,176,https://www.osti.gov/servlets/purl/1371223,openalex
10.1021/acsami.6b12542,High Temperature Carbonized Grass as a High Performance Sodium Ion Battery Anode,2016,176,https://www.osti.gov/servlets/purl/1388732,openalex
10.1021/acs.nanolett.8b05189,Rayleigh-Instability-Induced Bismuth Nanorod@Nitrogen-Doped Carbon Nanotubes as A Long Cycling and High Rate Anode for Sodium-Ion Batteries,2019,175,http://hdl.handle.net/10072/399780,openalex
10.1149/1945-7111/abf9bf,Review—Research Progress on Layered Transition Metal Oxide Cathode Materials for Sodium Ion Batteries,2021,175,https://doi.org/10.1149/1945-7111/abf9bf,openalex
10.1021/acsnano.1c03056,Bilateral Interfaces in In<sub>2</sub>Se<sub>3</sub>-CoIn<sub>2</sub>-CoSe<sub>2</sub> Heterostructures for High-Rate Reversible Sodium Storage,2021,172,https://dr.ntu.edu.sg/bitstream/10356/154702/2/InCoSe_v4.pdf,openalex
10.1149/2.0011605jes,Large-Scale Synthesis of NaNi<sub>1/3</sub>Fe<sub>1/3</sub>Mn<sub>1/3</sub>O<sub>2</sub>as High Performance Cathode Materials for Sodium Ion Batteries,2016,171,https://iopscience.iop.org/article/10.1149/2.0011605jes/pdf,openalex
10.1126/sciadv.aau6264,Homogeneous guiding deposition of sodium through main group II metals toward dendrite-free sodium anodes,2019,169,https://advances.sciencemag.org/content/advances/5/4/eaau6264.full.pdf,openalex
10.1016/j.jpowsour.2016.04.040,Nitrogen-doped carbon/graphene hybrid anode material for sodium-ion batteries with excellent rate capability,2016,169,https://www.osti.gov/biblio/1359472,openalex
10.1073/pnas.2210203119,Step-by-step desolvation enables high-rate and ultra-stable sodium storage in hard carbon anodes,2022,168,https://www.ncbi.nlm.nih.gov/pmc/articles/9546550,openalex
10.1007/s40820-017-0172-2,Growth of SnO2 Nanoflowers on N-doped Carbon Nanofibers as Anode for Li- and Na-ion Batteries,2017,164,https://link.springer.com/content/pdf/10.1007%2Fs40820-017-0172-2.pdf,openalex
10.1039/d2ta02451a,Boosting electrochemical reaction and suppressing phase transition with a high-entropy O3-type layered oxide for sodium-ion batteries,2022,163,https://www.osti.gov/servlets/purl/1982260,openalex
10.1016/j.nanoen.2016.07.021,Durable high-rate capability Na0.44MnO2 cathode material for sodium-ion batteries,2016,163,https://www.sciencedirect.com/science/article/am/pii/S2211285516302610?via%3Dihub,openalex
10.1016/j.jpowsour.2016.01.082,"A sodium-ion battery exploiting layered oxide cathode, graphite anode and glyme-based electrolyte",2016,162,http://hdl.handle.net/11392/2338815,openalex
10.1149/2.0151502jes,Effect of Iron Substitution in the Electrochemical Performance of Na<sub>3</sub>V<sub>2</sub>(PO<sub>4</sub>)<sub>3</sub>as Cathode for Na-Ion Batteries,2015,161,https://iopscience.iop.org/article/10.1149/2.0151502jes/pdf,openalex
10.1039/c8ta09422e,A novel P3-type Na<sub>2/3</sub>Mg<sub>1/3</sub>Mn<sub>2/3</sub>O<sub>2</sub> as high capacity sodium-ion cathode using reversible oxygen redox,2018,160,https://www.osti.gov/servlets/purl/1485260,openalex
10.1038/s41467-017-00211-5,Alkaline earth metal vanadates as sodium-ion battery anodes,2017,159,https://www.nature.com/articles/s41467-017-00211-5.pdf,openalex
10.1039/c6ra01870j,A promising anode material for sodium-ion battery with high capacity and high diffusion ability: graphyne and graphdiyne,2016,158,https://pubs.rsc.org/en/content/articlepdf/2016/ra/c6ra01870j,openalex
10.1016/j.matdes.2019.107689,3D printing of hybrid MoS2-graphene aerogels as highly porous electrode materials for sodium ion battery anodes,2019,158,https://doi.org/10.1016/j.matdes.2019.107689,openalex
10.1080/21663831.2018.1434249,Mesoporous MXene powders synthesized by acid induced crumpling and their use as Na-ion battery anodes,2018,155,https://www.tandfonline.com/doi/pdf/10.1080/21663831.2018.1434249?needAccess=true,openalex
10.1039/c5ta10510b,TiNb<sub>2</sub>O<sub>7</sub>/graphene composites as high-rate anode materials for lithium/sodium ion batteries,2016,154,https://pubs.rsc.org/en/content/articlepdf/2016/ta/c5ta10510b,openalex
10.1038/ncomms8496,Probing three-dimensional sodiation–desodiation equilibrium in sodium-ion batteries by in situ hard X-ray nanotomography,2015,153,https://www.nature.com/articles/ncomms8496.pdf,openalex
10.1016/j.chempr.2018.01.006,Self-Standing Hierarchical P/CNTs@rGO with Unprecedented Capacity and Stability for Lithium and Sodium Storage,2018,152,http://www.cell.com/article/S2451929418300287/pdf,openalex
10.1021/jacs.7b01398,"Investigating Sodium Storage Mechanisms in Tin Anodes: A Combined Pair Distribution Function Analysis, Density Functional Theory, and Solid-State NMR Approach",2017,152,https://doi.org/10.1021/jacs.7b01398,openalex
10.1002/idm2.12044,NaSICON: A promising solid electrolyte for solid‐state sodium batteries,2022,152,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/idm2.12044,openalex
10.1002/aenm.202304300,Tracking Sodium Cluster Dynamics in Hard Carbon with a Low Specific Surface Area for Sodium‐Ion Batteries,2024,152,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aenm.202304300,openalex
10.1021/acs.chemmater.7b05237,"Crystal Structures, Local Atomic Environments, and Ion Diffusion Mechanisms of Scandium-Substituted Sodium Superionic Conductor (NASICON) Solid Electrolytes",2018,151,https://doi.org/10.1021/acs.chemmater.7b05237,openalex
10.1002/aenm.202203971,High Entropy Enabling the Reversible Redox Reaction of V<sup>4+</sup>/V<sup>5+</sup> Couple in NASICON‐Type Sodium Ion Cathode,2023,151,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aenm.202203971,openalex
10.1021/jacs.7b10460,Modification of Transition-Metal Redox by Interstitial Water in Hexacyanometalate Electrodes for Sodium-Ion Batteries,2017,150,https://escholarship.org/uc/item/45g5519f,openalex
10.1038/srep23699,Graphitic Carbon-Coated FeSe2 Hollow Nanosphere-Decorated Reduced Graphene Oxide Hybrid Nanofibers as an Efficient Anode Material for Sodium Ion Batteries,2016,149,https://www.nature.com/articles/srep23699.pdf,openalex
10.1038/s41467-024-44855-6,Alkaline-based aqueous sodium-ion batteries for large-scale energy storage,2024,149,https://www.nature.com/articles/s41467-024-44855-6.pdf,openalex
10.1002/aenm.202302647,New Template Synthesis of Anomalously Large Capacity Hard Carbon for Na‐ and K‐Ion Batteries,2023,147,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aenm.202302647,openalex
10.1016/j.nanoen.2019.03.065,Sacrificial template synthesis of hollow C@MoS2@PPy nanocomposites as anodes for enhanced sodium storage performance,2019,146,https://www.osti.gov/biblio/1523650,openalex
10.1016/j.esci.2023.100186,A novel Na8Fe5(SO4)9@rGO cathode material with high rate capability and ultra-long lifespan for low-cost sodium-ion batteries,2023,146,https://doi.org/10.1016/j.esci.2023.100186,openalex
10.1039/c6ta08667e,Toward high energy density cathode materials for sodium-ion batteries: investigating the beneficial effect of aluminum doping on the P2-type structure,2017,145,http://hdl.handle.net/11392/2369560,openalex
10.1002/adfm.201900790,Sodium Storage and Electrode Dynamics of Tin–Carbon Composite Electrodes from Bulk Precursors for Sodium‐Ion Batteries,2019,144,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adfm.201900790,openalex
10.1016/j.chempr.2018.10.018,Combining Quinone Cathode and Ionic Liquid Electrolyte for Organic Sodium-Ion Batteries,2018,144,http://www.cell.com/article/S2451929418304984/pdf,openalex
10.1016/j.cej.2019.01.173,"Na4Fe3(PO4)2(P2O7)@NaFePO4@C core-double-shell architectures on carbon cloth: A high-rate, ultrastable, and flexible cathode for sodium ion batteries",2019,142,https://doi.org/10.1016/j.cej.2019.01.173,openalex
10.1021/acs.chemmater.7b03903,Understanding the Electrochemical Mechanisms Induced by Gradient Mg<sup>2+</sup> Distribution of Na-Rich Na<sub>3+<i>x</i></sub>V<sub>2–<i>x</i></sub>Mg<sub><i>x</i></sub>(PO<sub>4</sub>)<sub>3</sub>/C for Sodium Ion Batteries,2018,142,https://escholarship.org/uc/item/6pt015tz,openalex
10.1073/pnas.2111119118,Ultrafast synthesis of hard carbon anodes for sodium-ion batteries,2021,141,https://www.ncbi.nlm.nih.gov/pmc/articles/8545444,openalex
10.1021/acsenergylett.9b02410,Concentration-Gradient Prussian Blue Cathodes for Na-Ion Batteries,2019,140,https://hal.science/hal-02436261,openalex
10.1016/j.carbon.2019.07.026,Valorizing low cost and renewable lignin as hard carbon for Na-ion batteries: Impact of lignin grade,2019,140,https://www.sciencedirect.com/science/article/am/pii/S0008622319307134,openalex
10.1039/c9ta12376h,Manganese hexacyanoferrate reinforced by PEDOT coating towards high-rate and long-life sodium-ion battery cathode,2020,140,https://pubs.rsc.org/en/content/articlepdf/2020/ta/c9ta12376h,openalex
10.1039/c4nr07054b,A comparative investigation on the effects of nitrogen-doping into graphene on enhancing the electrochemical performance of SnO<sub>2</sub>/graphene for sodium-ion batteries,2015,140,https://pubs.rsc.org/en/content/articlepdf/2015/nr/c4nr07054b,openalex
10.1016/j.cej.2019.03.166,Cobalt-based electrode materials for sodium-ion batteries,2019,139,http://hdl.handle.net/10468/7688,openalex
10.1021/acs.chemmater.9b02601,Pillar[5]quinone–Carbon Nanocomposites as High-Capacity Cathodes for Sodium-Ion Batteries,2019,139,https://dr.ntu.edu.sg/bitstream/10356/144064/2/Chemistry%20of%20Materials%20Pillar%5b5%5dquinone%e2%80%93Carbon.pdf,openalex
10.1002/cey2.111,Elucidating electrochemical intercalation mechanisms of biomass‐derived hard carbon in sodium‐/potassium‐ion batteries,2021,139,https://doi.org/10.1002/cey2.111,openalex
10.1038/s41467-020-15938-x,Operando visualisation of battery chemistry in a sodium-ion battery by 23Na magnetic resonance imaging,2020,138,https://www.nature.com/articles/s41467-020-15938-x.pdf,openalex
10.1021/acsami.5b07583,Chemically Crushed Wood Cellulose Fiber towards High-Performance Sodium-Ion Batteries,2015,138,https://www.osti.gov/biblio/1370727,openalex
10.1039/c6sc02716d,Greigite Fe<sub>3</sub>S<sub>4</sub> as a new anode material for high-performance sodium-ion batteries,2016,137,https://pubs.rsc.org/en/content/articlepdf/2017/sc/c6sc02716d,openalex
10.1016/j.nanoen.2017.02.046,Unravelling the origin of irreversible capacity loss in NaNiO2 for high voltage sodium ion batteries,2017,137,https://www.osti.gov/servlets/purl/1376123,openalex
10.1016/j.nanoen.2015.06.017,Ultrafast sodium storage in anatase TiO2 nanoparticles embedded on carbon nanotubes,2015,137,http://www.sciencedirect.com/science/article/pii/S2211285515002712,openalex
10.1016/j.nanoen.2017.08.051,Yolk-shell structured Sb@C anodes for high energy Na-ion batteries,2017,137,https://www.osti.gov/servlets/purl/1379956,openalex
10.1021/jacs.6b10782,Direct Superassemblies of Freestanding Metal–Carbon Frameworks Featuring Reversible Crystalline-Phase Transformation for Electrochemical Sodium Storage,2016,137,http://hdl.handle.net/10072/407197,openalex
10.1007/s40843-016-5039-6,Nanostructured electrode materials for lithium-ion and sodium-ion batteries via electrospinning,2016,135,https://link.springer.com/content/pdf/10.1007%2Fs40843-016-5039-6.pdf,openalex
10.1016/j.jpowsour.2017.05.064,Honeycomb-inspired design of ultrafine SnO2@C nanospheres embedded in carbon film as anode materials for high performance lithium- and sodium-ion battery,2017,135,http://urn.kb.se/resolve?urn=urn:nbn:se:liu:diva-139176,openalex
10.1016/j.nanoen.2018.11.040,Encapsulating highly crystallized mesoporous Fe3O4 in hollow N-doped carbon nanospheres for high-capacity long-life sodium-ion batteries,2018,134,http://hdl.handle.net/10072/387585,openalex
10.1038/s41467-020-16077-z,Red-phosphorus-impregnated carbon nanofibers for sodium-ion batteries and liquefaction of red phosphorus,2020,134,https://www.nature.com/articles/s41467-020-16077-z.pdf,openalex
10.1039/c6ta04273b,Combination of solid state NMR and DFT calculation to elucidate the state of sodium in hard carbon electrodes,2016,134,https://pubs.rsc.org/en/content/articlepdf/2016/ta/c6ta04273b,openalex
10.1002/adma.201904816,Dopant Segregation Boosting High‐Voltage Cyclability of Layered Cathode for Sodium Ion Batteries,2019,134,https://hdl.handle.net/2027.42/153093,openalex
10.5796/electrochemistry.85.179,Effect of Concentrated Electrolyte on Aqueous Sodium-ion Battery with Sodium Manganese Hexacyanoferrate Cathode,2017,133,https://www.jstage.jst.go.jp/article/electrochemistry/85/4/85_16-E00137/_pdf,openalex
10.1038/s41467-022-33329-2,Strain-regulated Gibbs free energy enables reversible redox chemistry of chalcogenides for sodium ion batteries,2022,133,https://www.nature.com/articles/s41467-022-33329-2.pdf,openalex
10.1039/c9ta01358j,Polypyrrole-encapsulated amorphous Bi<sub>2</sub>S<sub>3</sub>hollow sphere for long life sodium ion batteries and lithium–sulfur batteries,2019,133,https://www.osti.gov/servlets/purl/1559556,openalex
10.1016/j.ensm.2018.02.019,Intercalation Na-ion storage in two-dimensional MoS2-xSex and capacity enhancement by selenium substitution,2018,133,https://dr.ntu.edu.sg/bitstream/10356/106432/2/Intercalation%20Na-ion%20storage%20in%20two-dimensional.pdf,openalex
10.1002/aenm.202401763,Nanoconfined Strategy Optimizing Hard Carbon for Robust Sodium Storage,2024,133,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aenm.202401763,openalex
10.1002/aenm.202400002,Ni‐Single Atoms Modification Enabled Kinetics Enhanced and Ultra‐Stable Hard Carbon Anode for Sodium‐Ion Batteries,2024,133,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aenm.202400002,openalex
10.1016/j.ensm.2021.07.021,Role of electrolyte in stabilizing hard carbon as an anode for rechargeable sodium-ion batteries with long cycle life,2021,132,https://www.sciencedirect.com/science/article/pii/S2405829721003329,openalex
10.1016/j.nanoen.2017.06.014,Superior reversible tin phosphide-carbon spheres for sodium ion battery anode,2017,132,https://www.osti.gov/biblio/1550285,openalex
10.1002/aenm.202203248,Enhanced Ion/Electron Migration and Sodium Storage Driven by Different MoS<sub>2</sub>‐ZnIn<sub>2</sub>S<sub>4</sub> Heterointerfaces,2022,132,https://doi.org/10.1002/aenm.202203248,openalex
10.1002/aenm.201801441,Lithium‐Pretreated Hard Carbon as High‐Performance Sodium‐Ion Battery Anodes,2018,131,https://www.osti.gov/biblio/1458599,openalex
10.1007/s40820-018-0200-x,Improved Electrochemical Performance Based on Nanostructured SnS2@CoS2–rGO Composite Anode for Sodium-Ion Batteries,2018,130,https://link.springer.com/content/pdf/10.1007%2Fs40820-018-0200-x.pdf,openalex
10.1007/s40820-023-01232-0,High-Entropy Layered Oxide Cathode Enabling High-Rate for Solid-State Sodium-Ion Batteries,2023,130,https://link.springer.com/content/pdf/10.1007/s40820-023-01232-0.pdf,openalex
10.1021/acsnano.5b06538,Heterogeneous WS<sub><i>x</i></sub>/WO<sub>3</sub> Thorn-Bush Nanofiber Electrodes for Sodium-Ion Batteries,2016,129,https://www.osti.gov/servlets/purl/1328376,openalex
10.1002/advs.201902907,A Dual Protection System for Heterostructured 3D CNT/CoSe<sub>2</sub>/C as High Areal Capacity Anode for Sodium Storage,2020,129,https://doi.org/10.1002/advs.201902907,openalex
10.1002/adfm.202403144,Pyridinic N‐Dominated Hard Carbon with Accessible Carbonyl Groups Enabling 98% Initial Coulombic Efficiency for Sodium‐Ion Batteries,2024,129,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adfm.202403144,openalex
10.1016/j.nanoen.2019.103941,NASICON-type Na3Fe2(PO4)3 as a low-cost and high-rate anode material for aqueous sodium-ion batteries,2019,128,https://www.osti.gov/biblio/1547081,openalex
10.1021/cm504339y,Ordered and Disordered Polymorphs of Na(Ni<sub>2/3</sub>Sb<sub>1/3</sub>)O<sub>2</sub>: Honeycomb-Ordered Cathodes for Na-Ion Batteries,2015,127,https://www.osti.gov/servlets/purl/1193224,openalex
10.1016/j.nanoen.2020.104474,Both cationic and anionic redox chemistry in a P2-type sodium layered oxide,2020,127,http://manuscript.elsevier.com/S2211285520300306/pdf/S2211285520300306.pdf,semantic_scholar
